row_number,wikipedia_title,battle_id,status,issue_count,internal_issue_count,stable_mismatch_count,diagnostic_mismatch_count,issue_types,stable_mismatch_fields,diagnostic_mismatch_fields,live_title,live_pageid,live_fetch_mode,notes
2637,Siege of Moscow (1382),battle_14515536,needs_review,1,0,1,0,,result_raw,,Siege of Moscow (1382),14515536,wikitext_batch,
2638,Battle of Beirut (1383),battle_79701876,ok,5,1,0,4,missing_commanders,,page_type_confidence|classification_notes|acceptance_reason|categories,Battle of Beirut (1383),79701876,wikitext_batch,
2639,Battle of the Tagus,battle_78918141,needs_review,3,2,0,1,missing_field|weak_row_no_infobox_no_result,,categories,Battle of the Tagus,78918141,wikitext_batch,
2640,Fernandine Wars,battle_30888504,ok,4,0,0,4,,,list_page_origin|parent_list_page|discovery_root|source_family,Fernandine Wars,30888504,wikitext_batch,
2641,Siege of Ypres (1383),battle_33886566,needs_review,9,1,3,5,missing_commanders,location_raw|location_normalized|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Siege of Ypres (1383),33886566,wikitext_batch,
2642,Battle of Atoleiros,battle_1885554,needs_review,26,1,20,5,missing_commanders,location_raw|location_normalized|latitude|longitude|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Battle of Atoleiros,1885554,wikitext_batch,
2643,Battle of Leça,battle_32498611,ok,1,1,0,0,missing_commanders,,,Battle of Leça,32498611,wikitext_batch,
2644,Naval Battle of the Tejo,battle_32494623,ok,0,0,0,0,,,,Naval Battle of the Tejo,32494623,wikitext_batch,
2645,Siege of Lisbon (1384),battle_32495278,needs_review,12,0,7,5,,location_raw|location_normalized|result_raw|commander_side_b_raw|strength_side_b_raw|strength_side_b_min|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Siege of Lisbon (1384),32495278,wikitext_batch,
2646,Battle of Aljubarrota,battle_307788,needs_review,18,0,13,5,,location_raw|location_normalized|latitude|longitude|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_b_min|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Battle of Aljubarrota,307788,wikitext_batch,
2647,Battle of Pločnik,battle_8427030,ok,0,0,0,0,,,,Battle of Pločnik,8427030,wikitext_batch,
2648,Battle of Savra,battle_11169151,ok,0,0,0,0,,,,Battle of Savra,11169151,wikitext_batch,
2649,Battle of Tochar Cruachain-Bri-Ele,battle_3216335,needs_review,10,1,4,5,missing_commanders,war_name|location_raw|location_normalized|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Battle of Tochar Cruachain-Bri-Ele,3216335,wikitext_batch,
2650,Battle of Trancoso,battle_3558823,ok,0,0,0,0,,,,Battle of Trancoso,3558823,wikitext_batch,
2651,Battle of Valverde (1385),battle_28298776,needs_review,14,0,9,5,,location_raw|location_normalized|result_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_b_min|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Battle of Valverde (1385),28298776,wikitext_batch,
2652,Civil war in Greater Poland (1382–1385),battle_40887045,needs_review,6,2,0,4,missing_field|weak_row_no_infobox_no_result,,page_type_confidence|classification_notes|acceptance_reason|categories,Civil war in Greater Poland (1382–1385),40887045,wikitext_batch,
2653,Forty Years' War,battle_27533942,needs_review,15,0,10,5,,date_raw|start_date|end_date|war_name|location_raw|location_normalized|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Forty Years' War,27533942,wikitext_batch,
2654,Battle of Invernahavon,battle_18513015,needs_review,2,0,2,0,,latitude|longitude,,Battle of Invernahavon,18513015,wikitext_batch,
2655,Battle of Sempach,battle_422582,needs_review,18,0,13,5,,latitude|longitude|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_b_min|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Battle of Sempach,422582,wikitext_batch,
2656,Battle of the Vikhra River,battle_40890554,ok,4,0,0,4,,,page_type_confidence|classification_notes|acceptance_reason|categories,Battle of the Vikhra River,40890554,wikitext_batch,
2657,Ming–Mong Mao War (1386–1388),battle_54198364,needs_review,17,1,11,5,missing_commanders,war_name|location_raw|location_normalized|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|casualties_side_a_min|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Ming–Mong Mao War (1386–1388),54198364,wikitext_batch,
2658,Siege of Brest (1386),battle_64537554,ok,5,1,0,4,missing_commanders,,page_type_confidence|classification_notes|acceptance_reason|categories,Siege of Brest (1386),64537554,wikitext_batch,
2659,Siege of Tbilisi (1386),battle_47850993,needs_review,6,0,2,4,,latitude|longitude,page_type_confidence|classification_notes|acceptance_reason|categories,Siege of Tbilisi (1386),47850993,wikitext_batch,
2660,Timurid invasions of Georgia,battle_14908473,needs_review,18,0,9,9,,war_name|location_raw|location_normalized|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_b_raw|casualties_side_b_min|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family,Timurid invasions of Georgia,14908473,wikitext_batch,
2661,Tokhtamysh–Timur war,battle_4701198,needs_review,7,0,2,5,,war_name|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Tokhtamysh–Timur war,4701198,wikitext_batch,
2662,Battle of Castagnaro,battle_7532448,ok,0,0,0,0,,,,Battle of Castagnaro,7532448,wikitext_batch,
2663,Battle of Margate,battle_60117535,needs_review,14,0,9,5,,location_raw|location_normalized|result_raw|strength_side_b_raw|casualties_side_b_raw|strength_side_b_min|casualties_side_b_min|battle_type|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Battle of Margate,60117535,wikitext_batch,
2664,Battle of Radcot Bridge,battle_7661380,ok,0,0,0,0,,,,Battle of Radcot Bridge,7661380,wikitext_batch,
2665,Ming campaign against the Uriankhai,battle_41791933,needs_review,9,0,2,7,,commander_side_a_raw|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page,Ming campaign against the Uriankhai,41791933,wikitext_batch,
2666,Siege of Isfahan (1387),battle_47769686,needs_review,8,0,3,5,,location_raw|location_normalized|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Siege of Isfahan (1387),47769686,wikitext_batch,
2667,War of the Cities (1387–1389),battle_43789822,needs_review,8,0,3,5,,war_name|belligerent_1_raw|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,War of the Cities (1387–1389),43789822,wikitext_batch,
2668,Battle of Bileća,battle_14386827,needs_review,2,0,2,0,,latitude|longitude,,Battle of Bileća,14386827,wikitext_batch,
2669,Battle of Buir Lake,battle_41792427,needs_review,10,0,5,5,,war_name|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Battle of Buir Lake,41792427,wikitext_batch,
2670,Battle of Otterburn,battle_1968960,ok,0,0,0,0,,,,Battle of Otterburn,1968960,wikitext_batch,
2671,Florentine–Milanese Wars,battle_79101782,needs_review,13,0,6,7,,date_raw|start_date|end_date|year|century|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page,Florentine–Milanese Wars,79101782,wikitext_batch,
2672,Battle of Kosovo,battle_159361,ok,0,0,0,0,,,,Battle of Kosovo,159361,wikitext_batch,
2673,Jaunpur–Bhojpur War,battle_63644307,ok,4,0,0,4,,,page_type_confidence|classification_notes|acceptance_reason|categories,Jaunpur–Bhojpur War,63644307,wikitext_batch,
2674,Lithuanian Civil War (1389–1392),battle_18171169,ok,4,0,0,4,,,list_page_origin|parent_list_page|discovery_root|source_family,Lithuanian Civil War (1389–1392),18171169,wikitext_batch,
2675,Fall of Philadelphia,battle_11872663,needs_review,14,1,8,5,missing_commanders,location_raw|location_normalized|latitude|longitude|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Fall of Philadelphia,11872663,wikitext_batch,
2676,Battle of Alessandria,battle_53559919,needs_review,9,0,4,5,,location_raw|location_normalized|commander_side_b_raw|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Battle of Alessandria,53559919,wikitext_batch,
2677,Battle of Kırkdilim,battle_55517740,ok,4,0,0,4,,,page_type_confidence|classification_notes|acceptance_reason|categories,Battle of Kırkdilim,55517740,wikitext_batch,
2678,Battle of the Kondurcha River,battle_9231092,ok,1,1,0,0,missing_commanders,,,Battle of the Kondurcha River,9231092,wikitext_batch,
2679,Nasrid raid on Murcia (1392),battle_70986800,needs_review,6,2,0,4,missing_field|weak_row_no_infobox_no_result,,page_type_confidence|classification_notes|acceptance_reason|categories,Nasrid raid on Murcia (1392),70986800,wikitext_batch,
2680,Siege of Tarnovo,battle_12793470,needs_review,2,0,2,0,,latitude|longitude,,Siege of Tarnovo,12793470,wikitext_batch,
2681,Battle of Argeș,battle_7708630,ok,4,0,0,4,,,list_page_origin|parent_list_page|discovery_root|source_family,Battle of Argeș,7708630,wikitext_batch,
2682,Battle of Ros-Mhic-Thriúin,battle_3216421,ok,5,1,0,4,missing_commanders,,list_page_origin|parent_list_page|discovery_root|source_family,Battle of Ros-Mhic-Thriúin,3216421,wikitext_batch,
2683,Siege of Constantinople (1394–1402),battle_65583493,needs_review,6,0,2,4,,latitude|longitude,page_type_confidence|classification_notes|acceptance_reason|categories,Siege of Constantinople (1394–1402),65583493,wikitext_batch,
2684,Battle of Portomaggiore,battle_53592378,needs_review,9,0,4,5,,war_name|location_raw|location_normalized|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Battle of Portomaggiore,53592378,wikitext_batch,
2685,Battle of Rovine,battle_1914773,needs_review,10,0,5,5,,belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Battle of Rovine,1914773,wikitext_batch,
2686,Battle of the Terek River,battle_9231062,needs_review,13,0,8,5,,location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Battle of the Terek River,9231062,wikitext_batch,
2687,Kingdom of Marwar,battle_15135974,needs_review,8,0,2,6,,result_raw|notes,acceptance_reason|text_length|categories|list_page_origin|parent_list_page|source_family,Kingdom of Marwar,15135974,wikitext_batch,
2688,Battle of Nicopolis,battle_1061749,needs_review,24,1,18,5,suspicious_commander_count,location_raw|location_normalized|latitude|longitude|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Battle of Nicopolis,1061749,wikitext_batch,
2689,Battle of the North Inch,battle_10617683,ok,1,1,0,0,missing_commanders,,,Battle of the North Inch,10617683,wikitext_batch,
2690,Turkish–Venetian wars,battle_82035372,needs_review,20,2,8,10,missing_field|suspicious_commander_count,war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence,Turkish–Venetian wars,82035372,wikitext_batch,
2691,Dao Ganmeng rebellion,battle_54216561,ok,5,1,0,4,missing_commanders,,page_type_confidence|classification_notes|acceptance_reason|categories,Dao Ganmeng rebellion,54216561,wikitext_batch,
2692,Lin Kuan rebellion,battle_61837799,ok,6,2,0,4,missing_commanders|missing_field,,page_type_confidence|classification_notes|acceptance_reason|categories,Lin Kuan rebellion,61837799,wikitext_batch,
2693,Bahmani–Vijayanagar War (1398),battle_76309654,ok,4,0,0,4,,,page_type_confidence|classification_notes|acceptance_reason|categories,Bahmani–Vijayanagar War (1398),76309654,wikitext_batch,
2694,Sack of Delhi (1398),battle_75028894,needs_review,32,1,23,8,rejected_candidate,date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes,acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence,Sack of Delhi (1398),75028894,full_parse_fallback,
2695,Battle of Alinja (1399),battle_77154579,needs_review,5,0,1,4,,battle_type,page_type_confidence|classification_notes|acceptance_reason|categories,Battle of Alinja (1399),77154579,wikitext_batch,
2696,Battle of Tragh-Bhaile,battle_3239443,needs_review,12,1,6,5,missing_commanders,war_name|location_raw|location_normalized|belligerent_1_raw|belligerent_2_raw|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Battle of Tragh-Bhaile,3239443,wikitext_batch,
2697,Battle of the Vorskla River,battle_1342169,needs_review,15,0,10,5,,location_raw|location_normalized|latitude|longitude|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_b_min|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Battle of the Vorskla River,1342169,wikitext_batch,
2698,Jingnan campaign,battle_27369784,needs_review,11,0,6,5,,war_name|location_raw|location_normalized|commander_side_a_raw|commander_side_b_raw|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Jingnan campaign,27369784,wikitext_batch,
2699,Battle of Fulhope Law,battle_63388528,ok,4,0,0,4,,,page_type_confidence|classification_notes|acceptance_reason|categories,Battle of Fulhope Law,63388528,wikitext_batch,
2700,Glyndŵr rebellion,battle_19086032,ok,0,0,0,0,,,,Glyndŵr rebellion,19086032,wikitext_batch,
2701,Hittite Wars of Survival,battle_78099893,needs_review,19,1,13,5,date_field_mismatch:start_date,date_raw|start_date|result_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Hittite Wars of Survival,78099893,wikitext_batch,
2702,Sack of Aleppo (1400),battle_65154048,needs_review,27,1,18,8,rejected_candidate,date_raw|start_date|end_date|location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_b_min|strength_side_b_max|infobox_present|notes,acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence,Sack of Aleppo (1400),65154048,full_parse_fallback,
2703,Siege of Damascus (1400),battle_46347965,needs_review,8,0,3,5,,location_raw|location_normalized|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Siege of Damascus (1400),46347965,wikitext_batch,
2704,Battle of Mynydd Hyddgen,battle_11229560,needs_review,3,1,2,0,missing_commanders,latitude|longitude,,Battle of Mynydd Hyddgen,11229560,wikitext_batch,
2705,Battle of Tuthill,battle_26930112,needs_review,7,1,1,5,missing_commanders,notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Battle of Tuthill,26930112,wikitext_batch,
2706,Samogitian uprisings,battle_21101715,ok,0,0,0,0,,,,Samogitian uprisings,21101715,wikitext_batch,
2707,Siege of Baghdad (1401),battle_77658530,needs_review,7,0,2,5,,latitude|longitude,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Siege of Baghdad (1401),77658530,wikitext_batch,
2708,Battle of Ankara,battle_349872,needs_review,23,0,18,5,,location_raw|location_normalized|latitude|longitude|belligerent_2_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Battle of Ankara,349872,wikitext_batch,
2709,Battle of Bryn Glas,battle_3515189,needs_review,12,0,7,5,,date_raw|location_raw|location_normalized|latitude|longitude|commander_side_b_raw|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Battle of Bryn Glas,3515189,wikitext_batch,
2710,Battle of Casalecchio,battle_2629817,needs_review,8,0,3,5,,latitude|longitude|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Battle of Casalecchio,2629817,wikitext_batch,
2711,Battle of Homildon Hill,battle_2033463,ok,0,0,0,0,,,,Battle of Homildon Hill,2033463,wikitext_batch,
2712,Battle of Nesbit Moor (1402),battle_1940920,ok,0,0,0,0,,,,Battle of Nesbit Moor (1402),1940920,wikitext_batch,
2713,Battle of Tripolje,battle_23600241,needs_review,2,0,2,0,,latitude|longitude,,Battle of Tripolje,23600241,wikitext_batch,
2714,Siege of Smyrna,battle_53789453,needs_review,10,1,3,6,missing_field,result_raw|result_normalized|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories|extraction_confidence,Siege of Smyrna,53789453,wikitext_batch,
2715,Appenzell Wars,battle_20671792,needs_review,2,2,0,0,missing_field|weak_row_no_infobox_no_result,,,Appenzell Wars,20671792,wikitext_batch,
2716,Battle of Modon (1403),battle_53533651,needs_review,5,0,1,4,,battle_type,page_type_confidence|classification_notes|acceptance_reason|categories,Battle of Modon (1403),53533651,wikitext_batch,
2717,Battle of Shrewsbury,battle_159065,needs_review,22,0,17,5,,location_raw|location_normalized|latitude|longitude|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Battle of Shrewsbury,159065,wikitext_batch,
2718,Battle of Stalling Down,battle_2030556,ok,0,0,0,0,,,,Battle of Stalling Down,2030556,wikitext_batch,
2719,Battle of Ulubad,battle_53715183,ok,4,0,0,4,,,page_type_confidence|classification_notes|acceptance_reason|categories,Battle of Ulubad,53715183,wikitext_batch,
2720,Boucicaut's expedition to the Levant (1403),battle_79701922,needs_review,9,0,4,5,,belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Boucicaut's expedition to the Levant (1403),79701922,wikitext_batch,
2721,Siege of Birtvisi (1403),battle_50880442,ok,4,0,0,4,,,page_type_confidence|classification_notes|acceptance_reason|categories,Siege of Birtvisi (1403),50880442,wikitext_batch,
2722,Regreg War,battle_44739647,needs_review,10,0,5,5,,war_name|belligerent_1_raw|belligerent_2_raw|commander_side_b_raw|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Regreg War,44739647,wikitext_batch,
2723,Uprising of Konstantin and Fruzhin,battle_6930004,ok,0,0,0,0,,,,Uprising of Konstantin and Fruzhin,6930004,wikitext_batch,
2724,War of Padua,battle_69636288,needs_review,9,0,4,5,,location_raw|location_normalized|commander_side_a_raw|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,War of Padua,69636288,wikitext_batch,
2725,Battle of Pwll Melyn,battle_12783976,needs_review,2,0,2,0,,latitude|longitude,,Battle of Pwll Melyn,12783976,wikitext_batch,
2726,First Scutari War,battle_38234518,ok,5,1,0,4,missing_commanders,,page_type_confidence|classification_notes|acceptance_reason|categories,First Scutari War,38234518,wikitext_batch,
2727,Siege of Mercq,battle_56978094,needs_review,6,0,2,4,,latitude|longitude,page_type_confidence|classification_notes|acceptance_reason|categories,Siege of Mercq,56978094,wikitext_batch,
2728,Timurid wars of succession,battle_38469658,needs_review,6,2,0,4,missing_field|weak_row_no_infobox_no_result,,page_type_confidence|classification_notes|acceptance_reason|categories,Timurid wars of succession,38469658,wikitext_batch,
2729,Battle of Cluain Immorrais,battle_3292203,ok,1,1,0,0,missing_commanders,,,Battle of Cluain Immorrais,3292203,wikitext_batch,
2730,Battle of Collejares,battle_36032254,ok,0,0,0,0,,,,Battle of Collejares,36032254,wikitext_batch,
2731,Battle of Tuiteam Tarbhach,battle_12629597,needs_review,8,0,3,5,,location_raw|location_normalized|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Battle of Tuiteam Tarbhach,12629597,wikitext_batch,
2732,Ming conquest of Đại Ngu,battle_36101673,needs_review,7,0,2,5,,latitude|longitude,categories|list_page_origin|parent_list_page|discovery_root|source_family,Ming conquest of Đại Ngu,36101673,wikitext_batch,
2733,War of the Goldsmith's Daughter,battle_76373216,needs_review,9,0,4,5,,location_raw|location_normalized|commander_side_a_raw|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,War of the Goldsmith's Daughter,76373216,wikitext_batch,
2734,Armagnac–Burgundian Civil War,battle_16615853,needs_review,11,0,6,5,,date_raw|start_date|commander_side_a_raw|commander_side_b_raw|commander_side_c_raw|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Armagnac–Burgundian Civil War,16615853,wikitext_batch,
2735,Battle of Palembang (1407),battle_59728611,needs_review,6,1,1,4,missing_commanders,battle_type,page_type_confidence|classification_notes|acceptance_reason|categories,Battle of Palembang (1407),59728611,wikitext_batch,
2736,Battle of Bramham Moor,battle_8384466,needs_review,2,0,2,0,,latitude|longitude,,Battle of Bramham Moor,8384466,wikitext_batch,
2737,Battle of Othée,battle_47669134,ok,4,0,0,4,,,page_type_confidence|classification_notes|acceptance_reason|categories,Battle of Othée,47669134,wikitext_batch,
2738,Battle of Kherlen,battle_26063051,needs_review,12,0,7,5,,war_name|location_raw|location_normalized|commander_side_b_raw|strength_side_b_raw|strength_side_b_min|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Battle of Kherlen,26063051,wikitext_batch,
2739,Battle of Sanluri,battle_7581200,needs_review,2,0,2,0,,latitude|longitude,,Battle of Sanluri,7581200,wikitext_batch,
2740,Polish–Lithuanian–Teutonic War,battle_2653150,needs_review,8,0,3,5,,belligerent_1_raw|commander_side_a_raw|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Polish–Lithuanian–Teutonic War,2653150,wikitext_batch,
2741,Battle of Bardejov,battle_11848164,ok,0,0,0,0,,,,Battle of Bardejov,11848164,wikitext_batch,
2742,Battle of Grunwald,battle_26194781,needs_review,23,0,18,5,,date_raw|start_date|end_date|location_raw|location_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_b_min|casualties_side_b_max|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Battle of Grunwald,26194781,wikitext_batch,
2743,Battle of Koronowo,battle_5488050,ok,0,0,0,0,,,,Battle of Koronowo,5488050,wikitext_batch,
2744,Battle of Kosmidion,battle_29352301,ok,0,0,0,0,,,,Battle of Kosmidion,29352301,wikitext_batch,
2745,Ming–Kotte War,battle_24510100,ok,0,0,0,0,,,,Ming–Kotte War,24510100,wikitext_batch,
2746,Siege of Marienburg (1410),battle_4889844,ok,1,1,0,0,missing_commanders,,,Siege of Marienburg (1410),4889844,wikitext_batch,
2747,Yongle Emperor's campaigns against the Mongols,battle_41653850,ok,3,0,0,3,,,classification_notes|acceptance_reason|categories,Yongle Emperor's campaigns against the Mongols,41653850,wikitext_batch,
2748,Battle of Dingwall,battle_12645452,needs_review,2,0,2,0,,latitude|longitude,,Battle of Dingwall,12645452,wikitext_batch,
2749,Battle of Harlaw,battle_423946,ok,0,0,0,0,,,,Battle of Harlaw,423946,wikitext_batch,
2750,Siege of Constantinople (1411),battle_41291093,needs_review,12,0,7,5,,location_raw|location_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Siege of Constantinople (1411),41291093,wikitext_batch,
2751,Sixth siege of Gibraltar,battle_38062111,needs_review,6,0,2,4,,latitude|longitude,page_type_confidence|classification_notes|acceptance_reason|categories,Sixth siege of Gibraltar,38062111,wikitext_batch,
2752,Battle of Chalagan,battle_1682145,ok,0,0,0,0,,,,Battle of Chalagan,1682145,wikitext_batch,
2753,Battle of Morvedre,battle_39103444,ok,5,1,0,4,missing_commanders,,page_type_confidence|classification_notes|acceptance_reason|categories,Battle of Morvedre,39103444,wikitext_batch,
2754,Battle of Serjan,battle_75726437,ok,4,0,0,4,,,page_type_confidence|classification_notes|acceptance_reason|categories,Battle of Serjan,75726437,wikitext_batch,
2755,Battle of Zikr Amhara,battle_75718918,ok,4,0,0,4,,,page_type_confidence|classification_notes|acceptance_reason|categories,Battle of Zikr Amhara,75718918,wikitext_batch,
2756,Battle of Çamurlu,battle_32394019,ok,0,0,0,0,,,,Battle of Çamurlu,32394019,wikitext_batch,
2757,Great Frisian War,battle_47539422,needs_review,14,0,9,5,,war_name|location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Great Frisian War,47539422,wikitext_batch,
2758,Hunger War,battle_9408392,ok,0,0,0,0,,,,Hunger War,9408392,wikitext_batch,
2759,Battle of Agincourt,battle_4615,needs_review,21,0,16,5,,date_raw|location_raw|location_normalized|latitude|longitude|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_b_min|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Battle of Agincourt,4615,wikitext_batch,
2760,Battle of Yeavering,battle_13824917,needs_review,3,1,2,0,missing_commanders,latitude|longitude,,Battle of Yeavering,13824917,wikitext_batch,
2761,Bengal–Jaunpur confrontation,battle_55329581,needs_review,10,0,5,5,,date_raw|war_name|belligerent_1_raw|commander_side_b_raw|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Bengal–Jaunpur confrontation,55329581,wikitext_batch,
2762,"Hundred Years' War, 1415–1453",battle_6461518,ok,4,0,0,4,,,list_page_origin|parent_list_page|discovery_root|source_family,"Hundred Years' War, 1415–1453",6461518,wikitext_batch,
2763,Moroccan–Portuguese conflicts,battle_27246673,ok,2,2,0,0,missing_field|suspicious_commander_count,,,Moroccan–Portuguese conflicts,27246673,wikitext_batch,
2764,Siege of Harfleur,battle_433505,needs_review,21,1,15,5,missing_commanders,location_raw|location_normalized|latitude|longitude|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|notes,page_type_confidence|classification_notes|acceptance_reason|text_length|categories,Siege of Harfleur,433505,wikitext_batch,
